   1.78999865       17.7002296       2.09192491       9.78381443      -7.59265757     -0.133082986      -9.70766449    
   1.79999864       17.7980614       2.01551294       9.78248024      -7.68972492     -0.133696705      -9.70584679    
   1.80999863       17.8958797       1.93813050       9.78114033      -7.78677416     -0.134315178      -9.70401382    
   1.81999862       17.9936848       1.85977769       9.77979374      -7.88380480     -0.134938300      -9.70216370    
   1.82999861       18.0914764       1.78045464       9.77844143      -7.98081684     -0.135566011      -9.70029831    
   1.83999860       18.1892548       1.70016158       9.77708244      -8.07781029     -0.136198208      -9.69841576    
   1.84999859       18.2870178       1.61889863       9.77571774      -8.17478466     -0.136834815      -9.69651604    
   1.85999858       18.3847675       1.53666604       9.77434635      -8.27173996     -0.137475789      -9.69460011    
   1.86999857       18.4825039       1.45346403       9.77296829      -8.36867619     -0.138121009      -9.69266796    
   1.87999856       18.5802269       1.36929274       9.77158356      -8.46559334     -0.138770416      -9.69071865    
   1.88999856       18.6779366       1.28415239       9.77019215      -8.56249046     -0.139423966      -9.68875217    
   1.89999855       18.7756310       1.19804311       9.76879501      -8.65936756     -0.140081555      -9.68676949    
   1.90999854       18.8733120       1.11096525       9.76739120      -8.75622559     -0.140743136      -9.68476868    
   1.91999853       18.9709797       1.02291882       9.76598072      -8.85306358     -0.141408637      -9.68275166    
   1.92999852       19.0686321      0.933904171       9.76456356      -8.94988060     -0.142077953      -9.68071747    
   1.93999851       19.1662712      0.843921423       9.76313972      -9.04667759     -0.142751008      -9.67866611    
   1.94999850       19.2638950      0.752970815       9.76170921      -9.14345360     -0.143427789      -9.67659760    
   1.95999849       19.3615055      0.661052585       9.76027107      -9.24020863     -0.144108191      -9.67451191    
   1.96999848       19.4591007      0.568166912       9.75882626      -9.33694363     -0.144792154      -9.67240906    
   1.97999847       19.5566826      0.474313974       9.75737476      -9.43365669     -0.145479605      -9.67028809    
   1.98999846       19.6542492      0.379494011       9.75591660      -9.53034878     -0.146170527      -9.66815090    
   1.99999845       19.6542492      0.379494011       9.75591660      -9.53034878     -0.146170527      -9.66815090    
   1.99999845       19.7518005      0.283707231       9.75445175      -9.62701988     -0.146864817      -9.66599560    
   2.00999856       19.8493385      0.186952695       9.75297928      -9.72367001     -0.147562385      -9.66382217    
   2.01999855       19.9468613       8.92329365E-02   9.75150013      -9.82029724     -0.148263231      -9.66163254    
