  0.253000289      0.885485947      0.766717911       3.49987936       2.56101489       3.49987936       2.56101489    
  0.254000276      0.888985753      0.769277036       3.49987888       2.55730367       3.49987888       2.55730367    
  0.255000263      0.892485559      0.771832466       3.49987841       2.55359244       3.49987841       2.55359244    
  0.256000251      0.895985365      0.774384141       3.49987793       2.54988122       3.49987793       2.54988122    
  0.257000238      0.899485171      0.776932120       3.49987745       2.54617000       3.49987745       2.54617000    
  0.258000225      0.902984977      0.779476404       3.49987698       2.54245877       3.49987698       2.54245877    
  0.259000212      0.906484783      0.782016993       3.49987650       2.53874755       3.49987650       2.53874755    
  0.260000199      0.909984589      0.784553826       3.49987602       2.53503633       3.49987602       2.53503633    
  0.261000186      0.913484395      0.787086964       3.49987555       2.53132510       3.49987555       2.53132510    
  0.262000173      0.916984200      0.789616406       3.49987507       2.52761388       3.49987507       2.52761388    
  0.263000160      0.920484006      0.792142153       3.49987459       2.52390265       3.49987459       2.52390265    
  0.264000148      0.923983812      0.794664145       3.49987411       2.52019143       3.49987411       2.52019143    
  0.265000135      0.927483618      0.797182441       3.49987364       2.51648021       3.49987364       2.51648021    
  0.266000122      0.930983424      0.799697042       3.49987316       2.51276898       3.49987316       2.51276898    
  0.267000109      0.934483230      0.802207947       3.49987268       2.50905776       3.49987268       2.50905776    
  0.268000096      0.937983036      0.804715097       3.49987221       2.50534654       3.49987221       2.50534654    
  0.269000083      0.941482842      0.807218552       3.49987173       2.50163531       3.49987173       2.50163531    
  0.270000070      0.944982648      0.809718311       3.49987125       2.49792409       3.49987125       2.49792409    
  0.271000057      0.948482454      0.812214375       3.49987078       2.49421287       3.49987078       2.49421287    
  0.272000045      0.951982260      0.814706683       3.49987030       2.49050164       3.49987030       2.49050164    
  0.273000032      0.955482066      0.817195296       3.49986982       2.48679042       3.49986982       2.48679042    
  0.274000019      0.958981872      0.819680214       3.49986935       2.48307920       3.49986935       2.48307920    
  0.275000006      0.962481678      0.822161376       3.49986887       2.47936797       3.49986887       2.47936797    
  0.275999993      0.965981483      0.824638844       3.49986839       2.47565675       3.49986839       2.47565675    
  0.276999980      0.969481289      0.827112615       3.49986792       2.47194552       3.49986792       2.47194552    
  0.277999967      0.972981095      0.829582691       3.49986744       2.46823430       3.49986744       2.46823430    
  0.278999954      0.976480901      0.832049012       3.49986696       2.46452308       3.49986696       2.46452308    
  0.279999942      0.979980707      0.834511638       3.49986649       2.46081185       3.49986649       2.46081185    
  0.280999929      0.983480513      0.836970568       3.49986601       2.45710063       3.49986601       2.45710063    
  0.281999916      0.986980319      0.839425802       3.49986553       2.45338941       3.49986553       2.45338941    
  0.282999903      0.990480125      0.841877282       3.49986506       2.44967818       3.49986506       2.44967818    
  0.283999890      0.993979931      0.844325066       3.49986458       2.44596696       3.49986458       2.44596696    
  0.284999877      0.997479737      0.846769154       3.49986410       2.44225574       3.49986410       2.44225574    
  0.285999864       1.00097954      0.849209547       3.49986362       2.43854451       3.49986362       2.43854451    
  0.286999851       1.00447941      0.851646185       3.49986315       2.43483329       3.49986315       2.43483329    
  0.287999839       1.00797927      0.854079127       3.49986267       2.43112206       3.49986267       2.43112206    
  0.288999826       1.01147914      0.856508374       3.49986219       2.42741084       3.49986219       2.42741084    
  0.289999813       1.01497900      0.858933926       3.49986172       2.42369962       3.49986172       2.42369962    
  0.290999800       1.01847887      0.861355722       3.49986124       2.41998839       3.49986124       2.41998839    
  0.291999787       1.02197874      0.863773823       3.49986076       2.41627717       3.49986076       2.41627717    
  0.292999774       1.02547860      0.866188228       3.49986029       2.41256595       3.49986029       2.41256595    
  0.293999761       1.02897847      0.868598878       3.49985981       2.40885472       3.49985981       2.40885472    
  0.294999748       1.03247833      0.871005833       3.49985933       2.40514350       3.49985933       2.40514350    
  0.295999736       1.03597820      0.873409092       3.49985886       2.40143228       3.49985886       2.40143228    
  0.296999723       1.03947806      0.875808656       3.49985838       2.39772105       3.49985838       2.39772105    
  0.297999710       1.04297793      0.878204465       3.49985790       2.39400983       3.49985790       2.39400983    
  0.298999697       1.04297793      0.878204465       3.49985790       2.39400983       3.49985790       2.39400983    
  0.298999697       1.04647779      0.880596578       3.49985743       2.39029860       3.49985743       2.39029860    
  0.299999684       1.04997766      0.882984996       3.49985695       2.38658738       3.49985695       2.38658738    
  0.300999671       1.05347753      0.885369718       3.49985647       2.38287616       3.49985647       2.38287616    
  0.301999658       1.05697739      0.887750685       3.49985600       2.37916493       3.49985600       2.37916493    
  0.302999645       1.06047726      0.890127957       3.49985552       2.37545371       3.49985552       2.37545371    
  0.303999633       1.06397712      0.892501533       3.49985504       2.37174249       3.49985504       2.37174249    
